,source,author,title,description,urlToImage,publishedAt,content
53,"{'id': 'bbc-news', 'name': 'BBC News'}",,'It's exciting times' - Wales boss Pivac thrilled with Six Nations title,"Wales are ""over the moon"" to win the 2021 Six Nations despite missing out on the Grand Slam last week, says head coach Wayne Pivac.",https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/AA0C/production/_117623534_wales_v_england177.jpg,2021-03-26T22:19:05Z,"Wales coach Wayne Pivac spent five years at Scarlets before taking over from Warren Gatland in 2019
Head coach Wayen Pivac says Wales are ""over the moon"" to win the 2021 Six Nations despite missing … [+1383 chars]"
54,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France on track to reach COVID-19 vaccination targets -govt spokesman - Reuters,"France is on track to reach its COVID-19 vaccination targets, government spokesman Gabriel Attal said on Wednesday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-10T12:29:00Z,"By Reuters Staff
PARIS, March 10 (Reuters) - France is on track to reach its COVID-19 vaccination targets, government spokesman Gabriel Attal said on Wednesday.
Attal also told reporters that curbs… [+245 chars]"
55,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Romain Dillet,Stock trading app Freetrade raises $69 million,U.K. challenger stockbroker Freetrade has raised a $69 million Series B round led by Left Lane Capital. The growth fund of L Catterton and existing investor Draper Esprit also participated. Freetrade operates a stock trading app and has managed to attract 600…,https://techcrunch.com/wp-content/uploads/2021/03/Press_-Release_V1-2.jpg?w=762,2021-03-23T16:14:34Z,U.K. challenger stockbroker Freetrade has raised a $69 million Series B round led by Left Lane Capital. The growth fund of L Catterton and existing investor Draper Esprit also participated. Freetrade… [+2757 chars]
56,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Turkey has stopped insulting us, but action still needed, France says - Reuters UK","Turkey has stopped insulting France and the European Union, providing some reassurance, but ties will remain fragile until it takes concrete action, France's foreign minister said.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553568221&r=LYNXNPEH220FL&w=800,2021-03-03T09:22:00Z,"By Reuters Staff
FILE PHOTO: France's President Emmanuel Macron gestures next to Turkey's President Recep Tayyip Erdogan during a photo opportunity at the NATO leaders summit in Watford, Britain Dec… [+1266 chars]"
57,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Lavellenie out of pole vault event with calf injury - Reuters,Olympic 2012 pole vault champion Renaud Lavillenie of France withdrew from the European Indoor Athletics championships with a calf injury on Friday.,https://static.reuters.com/resources/r/?m=02&d=20210305&t=2&i=1553906929&r=LYNXNPEH241BO&w=800,2021-03-05T19:03:00Z,"By Reuters Staff
FILE PHOTO: Athletics - World Athletics Indoor Tour - Arena Stade Couvert, Lievin, France - February 9, 2021 France's Renaud Lavillenie in action during the men's pole vault REUTERS… [+718 chars]"
58,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"France reports 22,857 new COVID-19 cases over 24 hours - Reuters","France reported 22,857 new confirmed COVID-19 cases on Tuesday, sharply up from 4,703 on Monday and up from 19,952 on Sunday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T18:48:00Z,"By Reuters Staff
PARIS, March 2 (Reuters) - France reported 22,857 new confirmed COVID-19 cases on Tuesday, sharply up from 4,703 on Monday and up from 19,952 on Sunday.
France typically registers … [+271 chars]"
59,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Athletics-Lavellenie out of pole vault event with calf injury - Reuters,Olympic 2012 pole vault champion Renaud Lavillenie of France withdrew from the European Indoor Athletics championships with a calf injury on Friday.,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T18:54:00Z,"By Reuters Staff
March 5 (Reuters) - Olympic 2012 pole vault champion Renaud Lavillenie of France withdrew from the European Indoor Athletics championships with a calf injury on Friday.
During my f… [+586 chars]"
60,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France does not have current capacity to produce Sputnik V vaccine: ministry official - Reuters,"France does not have the manufacturing capacity currently to produce Russia's Sputnik V vaccine against COVID-19, an official with the economy ministry said on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554265309&r=LYNXMPEH280TW&w=800,2021-03-09T13:32:00Z,"By Reuters Staff
FILE PHOTO: Bottles with Russia's ""Sputnik-V"" vaccine against the coronavirus disease (COVID-19) are seen before inoculation at a clinic in Tver, Russia October 12, 2020. REUTERS/Ta… [+1403 chars]"
61,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France and China committed to co-operating on space exploration -French CNES body - Reuters,"France and China reaffirmed on Tuesday their commitment to working together in the field of space exploration, said France's CNES space studies organisation.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T11:36:00Z,"By Reuters Staff
PARIS, March 9 (Reuters) - France and China reaffirmed on Tuesday their commitment to working together in the field of space exploration, said Frances CNES space studies organisatio… [+357 chars]"
62,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Altice's SFR to cut up to 11% of staff in France in 2021 - Reuters India,"Altice Europe's French unit SFR said on Wednesday it could cut up to 1,700 jobs or about 11% of its staff this year in France.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553609595&r=LYNXMPEH2210L&w=800,2021-03-03T15:06:00Z,"By Reuters Staff
FILE PHOTO: oks at a closed SFR shop during the outbreak of the coronavirus disease (COVID-19) in Mulhouse, France March 12, 2020. Picture taken March 12, 2020. REUTERS/Denis Balibo… [+277 chars]"
63,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"In France, 60% of new COVID-19 cases linked to UK variant: PM - Reuters","More than 60% of all new coronavirus infections registered in France are linked to the variant first detected in Britain, French Prime Minister Jean Castex said on Thursday.",https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553764085&r=LYNXMPEH231B8&w=800,2021-03-04T17:32:00Z,"By Reuters Staff
FILE PHOTO: French Prime Minister Jean Castex touches his protective face mask during a press conference on the government's current strategy for the ongoing coronavirus disease (CO… [+553 chars]"
64,"{'id': None, 'name': 'BBC News'}",https://www.facebook.com/bbcnews,"France was 'blind' to Rwanda genocide, French report says - BBC News","<ol><li>France was 'blind' to Rwanda genocide, French report says  BBC News
</li><li>France not complicit in Rwanda genocide, says Macron commission  The Guardian
</li><li>View Full Coverage on Google News</li></ol>",https://ichef.bbci.co.uk/news/1024/branded_news/C47E/production/_117720305_mediaitem117717490.jpg,2021-03-26T17:23:53Z,"image captionJune 1994: French soldiers on patrol pass ethnic Hutu militiamen in Rwanda
France bears ""heavy and overwhelming responsibilities"" over the 1994 Rwanda genocide, a report by French histo… [+2364 chars]"
65,"{'id': None, 'name': 'New York Times'}",Neil Genzlinger,"Amaranth Ehrenhalt, Abstract Expressionist, Dies at 93",She was an under-the-radar figure in New York and Paris in the formative 1950s and for decades after. She died of Covid-19.,https://static01.nyt.com/images/2021/03/23/obituaries/23Ehrenhalt/23Ehrenhalt-facebookJumbo.jpg,2021-03-23T15:30:27Z,"Soon, though, she would trade the life of a starving artist in Greenwich Village for the life of a starving artist in France. A friend whose portrait she had painted invited her to come along on a th… [+1207 chars]"
66,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France's COVID-19 cases top four million - Reuters,"The number of confirmed COVID-19 cases in France rose above four million on Friday, as the health ministry reported 25,229 new infections.",https://static.reuters.com/resources/r/?m=02&d=20210312&t=2&i=1554711031&r=LYNXMPEH2B1EE&w=800,2021-03-12T18:09:00Z,"By Reuters Staff
FILE PHOTO: Medical staff members work in the Intensive Care Unit (ICU) for COVID-19 patients at a hospital in Le Mans, France, January 18, 2021. REUTERS/Stephane Mahe
PARIS (Reute… [+1007 chars]"
67,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"French coronavirus cases rise by 29,759 - Reuters","France reported on Saturday 29,759 new COVID-19 cases, up from 25,229 the previous day, the latest data from the health ministry showed.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-13T17:25:00Z,"By Reuters Staff
PARIS, March 13 (Reuters) - France reported on Saturday 29,759 new COVID-19 cases, up from 25,229 the previous day, the latest data from the health ministry showed.
The number of p… [+326 chars]"
68,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"French daily COVID cases rise above 30,000 for first time in two weeks - Reuters","France reported 30,303 new coronavirus infections over the past 24 hours on Wednesday, rising above 30,000 for the first time in two weeks.",https://static.reuters.com/resources/r/?m=02&d=20210310&t=2&i=1554430199&r=LYNXMPEH291DC&w=800,2021-03-10T17:26:00Z,"By Reuters Staff
FILE PHOTO: People walk along the Seine river, amid the coronavirus disease (COVID-19) outbreak, in Paris, France, February 28, 2021. REUTERS/Benoit Tessier
PARIS (Reuters) - Franc… [+1519 chars]"
69,"{'id': 'reuters', 'name': 'Reuters'}",Kate Abnett,"EU climate policy risks sidelining nuclear power, seven countries say - Reuters","France, Poland and five other countries have written to the European Commission, warning that EU climate change policies could hamper nuclear power's role in cutting CO2 emissions.",https://static.reuters.com/resources/r/?m=02&d=20210324&t=2&i=1556080962&r=LYNXMPEH2N1T3&w=800,2021-03-24T18:51:00Z,"BRUSSELS (Reuters) - France, Poland and five other countries have written to the European Commission, warning that EU climate change policies could hamper nuclear powers role in cutting CO2 emissions… [+2437 chars]"
70,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France to suspend AstraZeneca COVID vaccine pending EMA verdict on Tuesday - Macron - Reuters,"France will stop administering AstraZeneca's COVID-19 vaccine pending an assessment by the European Union's medicine regulator due on Tuesday, French President Emmanuel Macron said on Monday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-15T15:32:00Z,"By Reuters Staff
PARIS, March 15 (Reuters) - France will stop administering AstraZenecas COVID-19 vaccine pending an assessment by the European Unions medicine regulator due on Tuesday, French Presi… [+35 chars]"
71,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,UPDATE 1-France to suspend AstraZeneca COVID vaccine pending EMA guidance - Reuters,"France will stop administering AstraZeneca's COVID-19 vaccine pending an assessment by the European Union's medicine regulator due on Tuesday, French President Emmanuel Macron said on Monday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-15T15:39:00Z,"By Reuters Staff
(Adds quote)
PARIS, March 15 (Reuters) - France will stop administering AstraZenecas COVID-19 vaccine pending an assessment by the European Unions medicine regulator due on Tuesday… [+528 chars]"
72,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Germany issues COVID travel warning for France, Austria, Czech Republic, Denmark - Reuters UK","Germany warned its citizens on Friday not to make unnecessary trips to neighbouring France, Austria, Denmark and the Czech Republic because of rising COVID-19 infection rates.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556374588&r=LYNXMPEH2P1NU&w=800,2021-03-26T18:44:04Z,"By Reuters Staff
FILE PHOTO: People queue at a COVID-19 testing centre, after controls were tightened due to the coronavirus disease (COVID-19) outbreak, at the Czech-German border in Folmava, Czech… [+1059 chars]"
73,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Reporters without Borders sues Facebook over hate speech - Reuters,"Reporters Without Borders (RSF) has filed a lawsuit against Facebook in France over hate speech and false information, the global media watchdog said in a statement on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210323&t=2&i=1555877592&r=LYNXMPEH2M0Q1&w=800,2021-03-23T11:14:00Z,"By Reuters Staff
FILE PHOTO: The Facebook logo is displayed on a mobile phone in this picture illustration taken December 2, 2019. REUTERS/Johanna Geron/Illustration
PARIS (Reuters) - Reporters Wit… [+1205 chars]"
74,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"BRIEF-France reports 6,850,063 people have received a first vaccination dose - Reuters","* FRANCE REPORTS 6,850,063 PEOPLE HAVE RECEIVED A FIRST VACCINATION DOSE Source text for Eikon: Further company coverage: [ ] (Reporting By Dominique Vidalon)",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-24T18:49:00Z,"By Reuters Staff
March 24 (Reuters) -
* FRANCE REPORTS 6,850,063 PEOPLE HAVE RECEIVED A FIRST VACCINATION DOSE Source text for Eikon: Further company coverage: [ ] (Reporting By Dominique Vidalon)"
75,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France to return Klimt painting stolen in Nazi period to rightful owners: minister - Reuters,"France will return a painting by Austrian artist Gustav Klimt stolen during the Nazi period to its rightful owners, French Culture Minister Roselyne Bachelot said on Monday.",https://static.reuters.com/resources/r/?m=02&d=20210315&t=2&i=1554950164&r=LYNXMPEH2E14P&w=800,2021-03-15T14:56:00Z,"By Reuters Staff
FILE PHOTO: A wax figure of Austrian Jugendstil artist Gustav Klimt is displayed at Madam Tussauds wax figure museum in Vienna March 20, 2012. REUTERS/Herwig Prammer 
PARIS (Reuter… [+336 chars]"
76,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France to make COVID vaccines available to those aged over 70 - Macron - Reuters,"France will lower the age from which people can be vaccinated against the COVID-19 virus to 70 from 75, French President Emmanuel Macron said on Tuesday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-23T09:37:00Z,"By Reuters Staff
PARIS, March 23 (Reuters) - France will lower the age from which people can be vaccinated against the COVID-19 virus to 70 from 75, French President Emmanuel Macron said on Tuesday.… [+406 chars]"
77,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,HSBC in final talks to sell France unit to Cerberus: source - Reuters,"HSBC has entered into final negotiations to sell its France retail bank business to Cerberus, a source familiar with the matter said on Wednesday.",https://static.reuters.com/resources/r/?m=02&d=20210317&t=2&i=1555209854&r=LYNXMPEH2G12Z&w=800,2021-03-17T13:39:00Z,"By Reuters Staff
FILE PHOTO: HSBC logo is seen on a branch bank in the financial district in New York, U.S., August 7, 2019. REUTERS/Brendan McDermid
LONDON (Reuters) - HSBC has entered into final … [+354 chars]"
78,"{'id': 'reuters', 'name': 'Reuters'}","Sruthi Shankar, Devik Jain","European shares slip on lockdown worries, still set for third week of gains - Reuters.com",European stocks slid on Friday after France imposed fresh regional lockdowns to curb the spread of the coronavirus amid signs of slowing vaccination in some countries.,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-19T09:38:00Z,"(For a Reuters live blog on U.S., UK and European stock markets, click LIVE/ or type LIVE/ in a news window)
* Oil plunge hurts energy stocks
* STOXX 600 set for 0.4% weekly rise
* Auto stocks tak… [+2108 chars]"
79,"{'id': None, 'name': 'FRANCE 24 English'}",France 24,Large asteroid to (safely) zip past Earth - FRANCE 24,"<ol><li>Large asteroid to (safely) zip past Earth  FRANCE 24
</li><li>'Potentially hazardous' asteroid to fly by Earth on March 21, but no threat of collision, NASA says  KHON2 News
</li><li>No threat to Earth as huge asteroid zooms past  Phys.org
</li><li…",https://s.france24.com/media/display/0530555e-82bb-11eb-93bc-005056a98db9/w:1280/p:16x9/e4edd872262fe62c39d4255dfdc622a9592ce5d2.jpg,2021-03-22T08:38:10Z,"Paris (AFP)
The largest asteroid to pass by Earth this year will swing closest on Sunday, giving astronomers a rare chance for a good look at a space rock that formed at the dawn of our solar system… [+2383 chars]"
80,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,French take-up rate of AstraZeneca's COVID-19 vaccine shot at 24%-official - Reuters,"The utilisation rate in France of COVID-19 vaccines made by AstraZeneca stood at 24% as of Feb. 28, an official with the French health ministry said on Tuesday, well below a target set at 80-85%",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T11:52:00Z,"By Reuters Staff
PARIS, March 2 (Reuters) - The utilisation rate in France of COVID-19 vaccines made by AstraZeneca stood at 24% as of Feb. 28, an official with the French health ministry said on Tu… [+194 chars]"
81,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France changes tack and approves AstraZeneca shots for under-75s - Reuters,"France will allow people under 75 with existing health problems to get the AstraZeneca COVID-19 vaccine, the health minister said, departing from an earlier stance that the vaccine should be for the under-65s only.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553441397&r=LYNXMPEH210N2&w=800,2021-03-02T11:09:00Z,"By Reuters Staff
PARIS (Reuters) - France will allow people under 75 with existing health problems to get the AstraZeneca COVID-19 vaccine, the health minister said, departing from an earlier stance… [+2325 chars]"
82,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"UPDATE 1-France, allies to lodge protest Iran's activities at IAEA - foreign minister - Reuters","France and its Western partners plan to go ahead with a protest in the coming days at the U.N. nuclear watchdog's board to criticise Iran's decision to curb cooperation with the agency, its foreign minister said on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553493810&r=LYNXNPEH211C8&w=800,2021-03-02T18:51:00Z,"By Reuters Staff
FILE PHOTO: French Foreign Minister Jean Yves Le Drian, wearing a protective face mask, attends the questions to the government session at the National Assembly in Paris amid the co… [+1356 chars]"
83,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,UPDATE 1-No respite from France's COVID measures in next 4-6 weeks - Reuters,"France will retain its current measures aimed at curbing the COVID-19 pandemic, including a nighttime curfew, as a bare minimum for the next four to six weeks, its health minister said on Monday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T20:42:00Z,"By Reuters Staff
(Adds daily COVID figures, context)
PARIS, March 1 (Reuters) - France will retain its current measures aimed at curbing the COVID-19 pandemic, including a nighttime curfew, as a ba… [+1560 chars]"
84,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,WTA roundup: Top seed falls in Lyon opener - Reuters,"Teen qualifier Clara Tauson of Denmark upset top-seeded Ekaterina Alexandrova of Russia 6-3, 6-4 on Monday in the first round of the Lyon Open in France.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553382080&r=LYNXNPEH20275&w=800,2021-03-01T22:34:00Z,"By Reuters Staff
FILE PHOTO: Tennis - Gippsland Trophy - Melbourne Park, Melbourne, Australia, February 6, 2021 Russia's Ekaterina Alexandrova in action during her semi final match against Estonia's… [+1503 chars]"
85,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Financial Times, AFP translators arrested in Ethiopia's Tigray region - Reuters","Two translators working with journalists from the Financial Times and Agence France-Presse (AFP) news agency have been detained in Ethiopia's northern region of Tigray, the media organizations said on Monday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-01T22:25:00Z,"By Reuters Staff
NAIROBI, March 1 (Reuters) - Two translators working with journalists from the Financial Times and Agence France-Presse (AFP) news agency have been detained in Ethiopias northern re… [+2389 chars]"
86,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France aims to vaccinate at least 10 million people by mid-April - PM - Reuters,"France aims to vaccinate at least 10 million people by mid-April, 20 million by mid-May and 30 million by the summer, Prime Minister Jean Castex said on Thursday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-04T17:34:00Z,"By Reuters Staff
PARIS, March 4 (Reuters) - France aims to vaccinate at least 10 million people by mid-April, 20 million by mid-May and 30 million by the summer, Prime Minister Jean Castex said on T… [+240 chars]"
87,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,WTA roundup: Clara Tauson cruises to Lyon Open title - Reuters,"Denmark's Clara Tauson picked up her maiden WTA title with a 6-4, 6-1 win over Swiss qualifier Viktorija Golubic in the final of the Lyon Open in France on Sunday.",https://static.reuters.com/resources/r/?m=02&d=20210307&t=2&i=1554045729&r=LYNXMPEH260FA&w=800,2021-03-07T17:29:00Z,"By Reuters Staff
FILE PHOTO: Tennis - French Open - Roland Garros, Paris, France - October 6, 2020 Tunisia's Ons Jabeur celebrates during her fourth round match against Danielle Collins of the U.S. … [+839 chars]"
88,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,ATP roundup: Jannick Sinner ekes out win in Marseille - Reuters,"Fifth-seeded Jannick Sinner of Italy needed nearly three hours to survive his first-round match at the Open 13 Provence, eventually prevailing 7-6 (3), 6-7 (5), 7-5 over France's Gregoire Barrere in Marseille, France.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T04:20:00Z,"By Reuters Staff
Fifth-seeded Jannick Sinner of Italy needed nearly three hours to survive his first-round match at the Open 13 Provence, eventually prevailing 7-6 (3), 6-7 (5), 7-5 over Frances Gre… [+1565 chars]"
89,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,UPDATE 1-France's Dassault eyes Plan B if European fighter talks fail - Reuters,"The chief executive of French planemaker Dassault Aviation raised the prospect of an alternative plan on Friday if talks between France, Germany and Spain on a joint fighter plane break down, but said he still believes in the project.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T11:43:00Z,"By Reuters Staff
(Adds details)
PARIS, March 5 (Reuters) - The chief executive of French planemaker Dassault Aviation raised the prospect of an alternative plan on Friday if talks between France, G… [+2025 chars]"
90,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Kremlin calls on France and Germany to ensure east Ukraine tensions do not cross rubicon - Reuters,"The Kremlin on Thursday called on France and Germany to use their influence with the Ukrainian government to make sure that events in eastern Ukraine, where tensions have been rising, did not cross a rubicon.",https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553727860&r=LYNXMPEH230KF&w=800,2021-03-04T10:23:00Z,"By Reuters Staff
FILE PHOTO: A Ukrainian service member walks along fighting positions on the contact line with Russian-backed separatist rebels near the town of Avdiivka in Donetsk Region, Ukraine … [+712 chars]"
91,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"France, allies to lodge protest Iran's activities at IAEA - foreign minister - Reuters","France and its Western partners plan to go ahead with a protest in the coming days at the U.N. nuclear watchdog's board to criticise Iran's decision to curb cooperation with the agency, its foreign minister said on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553489609&r=LYNXNPEH211AX&w=800,2021-03-02T18:52:00Z,"By Reuters Staff
FILE PHOTO: French Foreign Minister Jean Yves Le Drian, wearing a protective face mask, attends the questions to the government session at the National Assembly in Paris amid the co… [+1367 chars]"
92,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Air France flight made emergency landing in Bulgaria over disruptive passenger - Reuters,"An Air France flight en route from Paris to New Delhi made an emergency landing at Sofia Airport in Bulgaria on Friday at about 5 p.m. (1500 GMT) because of a disruptive passenger, Bulgarian officials said on Saturday.",https://static.reuters.com/resources/r/?m=02&d=20210306&t=2&i=1553972649&r=LYNXMPEH250DN&w=800,2021-03-06T15:30:00Z,"By Reuters Staff
FILE PHOTO: The first Air France airliner's Airbus A350 prepares to take off after a ceremony at the aircraft builder's headquarters in Colomiers near Toulouse, France, September 27… [+987 chars]"
93,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,French startup lobby to file complaint against Apple with data privacy watchdog - Reuters Canada,"France Digitale, France's leading startup lobby, is preparing to file a complaint against iPhone maker Apple with French data privacy watchdog CNIL on Tuesday over alleged breaches of European Union rules, the lobby said in a statement.",https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554238967&r=LYNXMPEH280HI&w=800,2021-03-09T09:05:00Z,"By Reuters Staff
FILE PHOTO: The Apple Inc logo is seen hanging at the entrance to the Apple store on 5th Avenue in Manhattan, New York, U.S., October 16, 2019. REUTERS/Mike Segar/File Photo
PARIS … [+483 chars]"
94,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"France to help staff at risk from Greensill insolvency, finmin says - Reuters","The French government stands ready to help any workers at steel sites such as Ascoval that might be affected by the insolvency of Greensill Capital, Finance Minister Bruno Le Maire told France 2 TV on Tuesday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T06:56:00Z,"By Reuters Staff
PARIS, March 9 (Reuters) - The French government stands ready to help any workers at steel sites such as Ascoval that might be affected by the insolvency of Greensill Capital, Finan… [+373 chars]"
95,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Chanel parties it up in ski salopettes for fashion week - Reuters,"Ski lifts may be closed in France due to COVID-19 restrictions, but Chanel recreated a winter resort ambiance on Tuesday with a collection featuring quilted salopettes and faux fur boots fit for a night out after hitting the slopes.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-09T13:40:00Z,"By Reuters Staff
PARIS (Reuters) - Ski lifts may be closed in France due to COVID-19 restrictions, but Chanel recreated a winter resort ambiance on Tuesday with a collection featuring quilted salope… [+1742 chars]"
96,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"No contract signed to produce Russian COVID-19 shot, says French official - Reuters","No company in France has signed a contract with Russia to produce its COVID-19 Sputnik V vaccine, a spokesman for France's industry minister said on Tuesday, appearing to contradict the head of Russia's RDIF sovereign wealth fund.",https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554296027&r=LYNXMPEH28184&w=800,2021-03-09T18:05:00Z,"By Reuters Staff
FILE PHOTO: A medical specialist holds a vial of Sputnik V vaccine against the coronavirus in a department store in Moscow, Russia, January 18, 2021 REUTERS/Shamil Zhumatov/File Pho… [+631 chars]"
97,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Europeans push IAEA Iran resolution despite warnings by Russia, Tehran - Reuters","Britain, France and Germany are pressing ahead with a U.S.-backed plan for a resolution by the U.N. nuclear watchdog's board criticising Iran for curbing cooperation with the agency, despite Russian and Iranian warnings of serious consequences.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553307871&r=LYNXNPEH20193&w=800,2021-03-01T11:18:00Z,"By Reuters Staff
VIENNA (Reuters) - Britain, France and Germany are pressing ahead with a U.S.-backed plan for a resolution by the U.N. nuclear watchdogs board criticising Iran for curbing cooperati… [+2598 chars]"
98,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Three workers for foreign media arrested in Ethiopia's Tigray region - Reuters,"A BBC reporter and two translators working with journalists from the Financial Times and Agence France-Presse (AFP) news agency have been detained in Ethiopia's northern Tigray region, according to their employers.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-02T11:41:00Z,"By Reuters Staff
NAIROBI (Reuters) - A BBC reporter and two translators working with journalists from the Financial Times and Agence France-Presse (AFP) news agency have been detained in Ethiopias n… [+2901 chars]"
99,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,France eyes possible easing of COVID restrictions from mid-April - Reuters Africa,"France is preparing for a possible easing of coronavirus restrictions from mid-April as it banks on an acceleration of its vaccination campaign against the pandemic, government spokesman Gabriel Attal said on Wednesday.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553602857&r=LYNXMPEH220XT&w=800,2021-03-03T14:13:00Z,"By Reuters Staff
PARIS (Reuters) - France is preparing for a possible easing of coronavirus restrictions from mid-April as it banks on an acceleration of its vaccination campaign against the pandemi… [+1823 chars]"
