,source,author,title,description,urlToImage,publishedAt,content
49,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India to increase interval between doses of AstraZeneca shot - Reuters,"India's health ministry on Monday wrote to states asking them to administer second AstraZeneca coronavirus vaccine doses to recipients within four to eight weeks, from the current guideline of four to six weeks.",https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555726772&r=LYNXMPEH2L0RD&w=800,2021-03-22T09:56:00Z,"By Reuters Staff
A policeman receives a dose of COVISHIELD, a COVID-19 vaccine manufactured by Serum Institute of India, at a vaccination centre, in Mumbai, India, February 8, 2021. REUTERS/Francis … [+536 chars]"
50,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India market regulator tightens rules for exchange disruptions - Reuters,"India's market regulator said on Monday that stock exchanges and other market entities will need to switch quicker to their backup sites to resume operations in case of disruptions, weeks after a top exchange was shut down during trading.",https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555755814&r=LYNXMPEH2L186&w=800,2021-03-22T14:30:00Z,"By Reuters Staff
FILE PHOTO: The logo of the Securities and Exchange Board of India (SEBI), India's market regulator, is seen on the facade of its head office building in Mumbai, India, July 13, 201… [+780 chars]"
51,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Niger's top court confirms Bazoum as next president - Reuters India,"Niger's top court on Sunday confirmed Mohamed Bazoum's victory in last month's presidential run-off, allowing the ruling party candidate to be sworn into office next month.",https://static.reuters.com/resources/r/?m=02&d=20210321&t=2&i=1555669303&r=LYNXMPEH2K0KI&w=800,2021-03-21T21:16:00Z,"By Reuters Staff
FILE PHOTO: Nigers ruling party candidate Mohamed Bazoum waves to his supporters after he was declared the winner of presidential election in Niamey, Niger February 23, 2021. REUTER… [+956 chars]"
52,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India agrees 'significantly lower' AstraZeneca vaccine price - Reuters,"The Indian government has lowered the price at which it buys AstraZeneca's COVID-19 vaccine doses being produced by the Serum Institute of India (SII), the federal health secretary said on Thursday.",https://static.reuters.com/resources/r/?m=02&d=20210311&t=2&i=1554523327&r=LYNXMPEH2A0VA&w=800,2021-03-11T11:52:00Z,"By Reuters Staff
FILE PHOTO: A healthcare worker holding a rose receives an AstraZeneca's COVISHIELD vaccine, during the coronavirus disease (COVID-19) vaccination campaign, at a medical centre in M… [+544 chars]"
53,"{'id': 'reuters', 'name': 'Reuters'}",Sankalp Phartiyal,Apple starts iPhone 12 assembly in India - Reuters,"Apple Inc has started the assembly of iPhone 12 in India, the U.S. tech giant said, as the company ramps up manufacturing operations in the world's second-biggest smartphone market.",https://static.reuters.com/resources/r/?m=02&d=20210311&t=2&i=1554513430&r=LYNXMPEH2A0NW&w=800,2021-03-11T10:12:00Z,"NEW DELHI (Reuters) - Apple Inc has started the assembly of iPhone 12 in India, the U.S. tech giant said, as the company ramps up manufacturing operations in the worlds second-biggest smartphone mark… [+1639 chars]"
54,"{'id': 'reuters', 'name': 'Reuters'}","Rajendra Jadhav, Gibran Naiyyar Peshimam",India and Pakistan suffer new COVID-19 surge - Reuters,"India and Pakistan reported a big jump in new coronavirus infections on Thursday, driven by a resurgence in cases in their richest states.",https://static.reuters.com/resources/r/?m=02&d=20210318&t=2&i=1555315871&r=LYNXMPEH2H0GR&w=800,2021-03-18T09:00:00Z,"MUMBAI/ISLAMABAD (Reuters) - India and Pakistan reported a big jump in new coronavirus infections on Thursday, driven by a resurgence in cases in their richest states.
FILE PHOTO: A woman receives t… [+3061 chars]"
55,"{'id': 'reuters', 'name': 'Reuters'}",Dave Lucas,Sled dogs and social distancing at Iditarod | Pictures - Reuters India,"Dallas Seavey poses with his dogs North and Gamble after crossing the finish line to win his fifth Iditarod Dog Sled Race at Deshka Landing near Willow, Alaska, March 15, 2021. Dallas Seavey claimed h",https://s2.reutersmedia.net/resources/r/?m=02&d=20210315&t=2&i=1554972612&w=&fh=545&fw=810&ll=&pl=&sq=&r=2021-03-15T175708Z_39137_MRPRC2RBM9J41OU_RTRMADP_0_ALASKA-IDITAROD,2021-03-15T17:57:00Z,"Reuters, the news and media division of Thomson Reuters, is the worlds largest international multimedia news provider reaching more than one billion people every day. Reuters provides trusted busines… [+229 chars]"
56,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India reports most COVID-19 deaths this year - Reuters,"India reported 275 new COVID-19 deaths on Wednesday, the most this year, as a second surge in cases fills up hospital beds in big states such as Maharashtra.",https://static.reuters.com/resources/r/?m=02&d=20210324&t=2&i=1555981755&r=LYNXMPEH2N09P&w=800,2021-03-24T04:15:00Z,"By Reuters Staff
FILE PHOTO: Health workers and a relative carry the body of a man, who died due to COVID-19, from an ambulance to a crematorium in New Delhi, India, November 13, 2020. REUTERS/Danis… [+467 chars]"
57,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Germany sticks to summer vaccination target: document - Reuters India,"Vaccines will remain scarce in Germany in April, the government said, but Berlin still aims to be able to offer every citizen a COVID-19 shot in the summer, according to a government document.",https://static.reuters.com/resources/r/?m=02&d=20210319&t=2&i=1555477242&r=LYNXMPEH2I0OL&w=800,2021-03-19T11:59:00Z,"By Reuters Staff
FILE PHOTO: Empty chairs are seen at a waiting area for people who receive AstraZeneca's vaccine at vaccination centre, temporarily set up in a hall of the fair, amid the coronaviru… [+941 chars]"
58,"{'id': 'reuters', 'name': 'Reuters'}",Neha Arora,India plans to widen vaccination campaign as infections surge - Reuters,"India plans to widen a coronavirus vaccination campaign soon to include more younger people, the health minister said on Friday, as its new infections rose by the most in more than five months.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556302301&r=LYNXMPEH2P0JX&w=800,2021-03-26T08:32:13Z,"NEW DELHI (Reuters) - India plans to widen a coronavirus vaccination campaign soon to include more younger people, the health minister said on Friday, as its new infections rose by the most in more t… [+1771 chars]"
59,"{'id': 'reuters', 'name': 'Reuters'}",Nidhi Verma,India calls Saudi advice on tapping stored oil 'undiplomatic' - Reuters,"Indian oil minister Dharmendra Pradhan on Friday described his Saudi counterpart's advice to reduce oil stores to tackle high crude prices as ""undiplomatic"".",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556334233&r=LYNXMPEH2P125&w=800,2021-03-26T13:25:17Z,"NEW DELHI (Reuters) - Indian oil minister Dharmendra Pradhan on Friday described his Saudi counterparts advice to reduce oil stores to tackle high crude prices as undiplomatic.
FILE PHOTO: India's O… [+1678 chars]"
60,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India looking to expand trade ties with U.S. - minister - Reuters,"India is looking to expand its trade with the United States, Trade Minister Piyush Goyal said at an event on Friday, after a previous attempt to seal a limited accord failed.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556329616&r=LYNXMPEH2P0YV&w=800,2021-03-26T13:02:16Z,"By Reuters Staff
FILE PHOTO: Piyush Goyal, India's Minister of Railways and Minister of Commerce and Industry, attends a session at the 50th World Economic Forum (WEF) annual meeting in Davos, Switz… [+691 chars]"
61,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,WHO in talks with India about vaccine exports - Tedros - Reuters,"India's decision to make domestic COVID-19 inoculations a priority is ""understandable"" as the country's infections rise, but the World Health Organization (WHO) is in talks so it continues providing doses to other countries, the WHO chief said on Friday.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556367102&r=LYNXMPEH2P1LP&w=800,2021-03-26T17:31:49Z,"By Reuters Staff
FILE PHOTO: Tedros Adhanom Ghebreyesus, Director General of the World Health Organization (WHO) speaks during the opening of the 148th session of the Executive Board on the coronavi… [+862 chars]"
62,"{'id': None, 'name': 'Cricbuzz'}",,Rishabh Pant's one-handed deliverance | Cricbuzz.com - Cricbuzz - Cricbuzz,"<ol><li>Rishabh Pant's one-handed deliverance | Cricbuzz.com - Cricbuzz  Cricbuzz
</li><li>Recent Match Report - India vs England 2nd ODI 2020/21  ESPNcricinfo
</li><li>India vs England 2nd ODI Highlights: Ben Stokes, Jonny Bairstow power England to impress…",https://www.cricbuzz.com//m.cricbuzz.com/a/img/v1/600x400/i1/c203980/the-one-handed-loft-a-rishabh-pant-trademark.jpg,2021-03-27T01:16:47Z,"Rishabh Pant smashed seven sixes in the second ODI against England. But the two sixes he clubbed off the Curran brothers summed up the sheer self belief in his game.
It is the 46th over of the innin… [+4689 chars]"
63,"{'id': 'reuters', 'name': 'Reuters'}",Nidhi Verma,"India, UAE vow to strengthen energy cooperation - minister - Reuters","India and the UAE on Wednesday discussed ways to strengthen energy cooperation, India's oil minister Dharmendra Pradhan said, despite the South Asian nation asking its refiners to reduce their reliance on Middle Eastern oil.",https://static.reuters.com/resources/r/?m=02&d=20210317&t=2&i=1555221248&r=LYNXMPEH2G19D&w=800,2021-03-17T15:15:00Z,"NEW DELHI (Reuters) - India and the UAE on Wednesday discussed ways to strengthen energy cooperation, Indias oil minister Dharmendra Pradhan said, despite the South Asian nation asking its refiners t… [+2027 chars]"
64,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India reports most COVID-19 deaths since early January - Reuters,"India reported 212 new COVID-19 deaths on Monday, the most since early January, while infections jumped by 46,951, the highest since early November.",https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555697776&r=LYNXMPEH2L09A&w=800,2021-03-22T04:38:00Z,"By Reuters Staff
Health workers and a relative carry the body of a man, who died due to COVID-19, from an ambulance to a crematorium in New Delhi, India, November 13, 2020. REUTERS/Danish Siddiqui/F… [+317 chars]"
65,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Online pensions provider Pensionbee plans London listing - Reuters India,"Online pensions provider Pensionbee plans to list on the London Stock Exchange, it said on Tuesday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-23T07:19:00Z,"By Reuters Staff
LONDON (Reuters) - Online pensions provider Pensionbee plans to list on the London Stock Exchange, it said on Tuesday.
The firm has around 130,000 customers and 1.5 billion pounds … [+364 chars]"
66,"{'id': 'reuters', 'name': 'Reuters'}","Aftab Ahmed, Nupur Anand","India to propose cryptocurrency ban, penalising miners, traders -source - Reuters","India will propose a law banning cryptocurrencies, fining anyone trading in the country or even holding such digital assets, a senior government official told Reuters in a potential blow to millions of investors piling into the red-hot asset class.",https://static.reuters.com/resources/r/?m=02&d=20210314&t=2&i=1554872005&r=LYNXMPEH2D0JC&w=800,2021-03-14T23:37:29Z,"NEW DELHI/MUMBAI (Reuters) - India will propose a law banning cryptocurrencies, fining anyone trading in the country or even holding such digital assets, a senior government official told Reuters in … [+4672 chars]"
67,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Kishan, Kohli help India level T20 series against England - Reuters",A belligerent 56 off 32 balls from India debutant Ishan Kishan and an unbeaten 73 from captain Virat Kohli helped the hosts to a commanding seven-wicket win over England in the second Twenty20 International in Ahmedabad on Sunday.,https://static.reuters.com/resources/r/?m=02&d=20210314&t=2&i=1554853237&r=LYNXMPEH2D0EO&w=800,2021-03-14T18:06:54Z,"By Reuters Staff
AHMEDABAD, India (Reuters) - A belligerent 56 off 32 balls from India debutant Ishan Kishan and an unbeaten 73 from captain Virat Kohli helped the hosts to a commanding seven-wicket… [+1924 chars]"
68,"{'id': 'reuters', 'name': 'Reuters'}",John Kemp,Column: India and Saudi Arabia spar over oil prices - Reuters,Tensions this month between India and Saudi Arabia over rising oil prices have underscored the growing importance of the bilateral relationship and its potential to generate conflict as well as cooperation.,https://static.reuters.com/resources/r/?m=02&d=20210325&t=2&i=1556208909&r=LYNXMPEH2O1GX&w=800,2021-03-25T16:51:00Z,LONDON (Reuters) - Tensions this month between India and Saudi Arabia over rising oil prices have underscored the growing importance of the bilateral relationship and its potential to generate confli… [+4783 chars]
69,"{'id': 'reuters', 'name': 'Reuters'}","Rajendra Jadhav, Sumita Layek",India gold activity slows as dealers close the books - Reuters,"Top Asian hubs saw moderate physical gold buying this week, with activity in India muted as the country's financial year was coming to a close, while jewellers kept a wary eye on rising coronavirus cases.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556339297&r=LYNXMPEH2P165&w=800,2021-03-26T15:09:53Z,"(Reuters) - Top Asian hubs saw moderate physical gold buying this week, with activity in India muted as the countrys financial year was coming to a close, while jewellers kept a wary eye on rising co… [+1951 chars]"
70,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Putin tells how he fell off horse - Reuters India,"Russia's President Vladimir Putin has in the past presented himself sitting proud, bare-chested on a horse, but on Friday he admitted to taking a fall.",https://static.reuters.com/resources/r/?m=02&d=20210326&t=2&i=1556374127&r=LYNXMPEH2P1NQ&w=800,2021-03-26T18:34:00Z,"By Reuters Staff
FILE PHOTO: Russia's Prime Minister Vladimir Putin rides a horse as he takes part in an expedition to Ubsunur Hollow Biosphere Preserve to inspect the snow leopard's habitat in Tyva… [+1358 chars]"
71,"{'id': None, 'name': 'Android Central'}",Babu Mohan,The Snapdragon-powered Samsung Galaxy S20 FE 5G is finally coming to India,"The Galaxy S20 FE 5G will be significantly more affordable than all other 5G phones Samsung has launched in India so far.



What you need to know


The Snapdragon 865-powered Samsung Galaxy S20 FE 5G will reportedly launch in India next week.
Samsung current…",https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/article_images/2020/10/samsung-galaxy-s20-fe-15.jpg,2021-03-26T11:18:52Z,"Samsung could soon expand its lineup of 5G-enabled phones in India with the Galaxy S20 FE 5G, according to a new report from The Economic Times. The 4G variant of the Galaxy S20 FE, which is powered … [+1176 chars]"
72,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Weak commodity prices weigh on European shares - Reuters India,European stocks benchmark fell on Tuesday after recording its strongest session in four months a day earlier as heavyweight mining and energy stocks retreated on weaker commodity prices.,https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553427028&r=LYNXMPEH210ET&w=800,2021-03-02T08:32:00Z,"By Reuters Staff
FILE PHOTO: The German share price index DAX graph is pictured at the stock exchange in Frankfurt, Germany, February 26, 2021. REUTERS/Staff
(Reuters) - European stocks benchmark f… [+763 chars]"
73,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Editorial,India woos Tesla with offer of lower costs - Reuters.com,"India is ready to offer incentives to ensure Tesla Inc's cost of production would be less than in China if the carmaker commits to making its electric vehicles in the south Asian country, transport minister Nitin Gadkari told Reuters. Ciara Lee reports",https://static.reuters.com/resources/r/?d=20210302&i=OVE2EAWEJ&r=OVE2EAWEJ&t=2,2021-03-02T16:39:05Z,"Posted 
India is ready to offer incentives to ensure Tesla Inc's cost of production would be less than in China if the carmaker commits to making its electric vehicles in the south Asian country, tr… [+61 chars]"
74,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Modi's ministers choose 'Made in India' vaccine over AstraZeneca - Reuters,"Government ministers and officials were following Prime Minister Narendra Modi lead by opting on Tuesday for an Indian-made COVID-19 vaccine approved without late-stage efficacy data, instead of the AstraZeneca one.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553557305&r=LYNXNPEH220AR&w=800,2021-03-03T07:31:00Z,"By Reuters Staff
NEW DELHI (Reuters) - Government ministers and officials were following Prime Minister Narendra Modi lead by opting on Tuesday for an Indian-made COVID-19 vaccine approved without l… [+1083 chars]"
75,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Pope Francis lands in northern Iraq's Mosul - Reuters India,Pope Francis arrived in Mosul on Sunday to pray in the decimated northern Iraqi city that was once a stronghold for Islamic State and where Christians now number little more than a few dozen families.,https://static.reuters.com/resources/r/?m=02&d=20210307&t=2&i=1554015396&r=LYNXMPEH2602E&w=800,2021-03-07T07:00:00Z,"By Reuters Staff
MOSUL, Iraq (Reuters) - Pope Francis arrived in Mosul on Sunday to pray in the decimated northern Iraqi city that was once a stronghold for Islamic State and where Christians now nu… [+151 chars]"
76,"{'id': 'reuters', 'name': 'Reuters'}",,"US, India, Australia, Japan agree to send one billion vaccines across Asia by end-2022 - Reuters Canada","US, India, Australia, Japan agree to send one billion vaccines across Asia by end-2022  Reuters Canada",,2021-03-12T18:27:42Z,"Emerging Markets
Alasdair Pal
Euan Rocha
NEW DELHI (Reuters) - Leaders of the United States, India, Australia and Japan agreed to pool financing, manufacturing and distribution capacity to send 1 … [+1933 chars]"
77,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,French factory activity grows faster in February: PMI - Reuters India,"French manufacturing activity expanded at a faster rate in February, a monthly survey showed on Monday, as output and new orders rose in the euro zone's second-biggest economy.",https://static.reuters.com/resources/r/?m=02&d=20210301&t=2&i=1553295044&r=LYNXNPEH20123&w=800,2021-03-01T09:06:00Z,"By Reuters Staff
FILE PHOTO: An employee works on the automobile assembly line of Bluecar electric city cars at Renault car maker factory in Dieppe, western France, September 1, 2015. REUTERS/Philip… [+936 chars]"
78,"{'id': 'reuters', 'name': 'Reuters'}",Devjyot Ghoshal,India treads gently on Myanmar despite escalating violence - Reuters,"India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 million and reluctant to openly denounce generals who could move closer to its rival China.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-03T13:46:00Z,"NEW DELHI, March 3 (Reuters) - India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 millio… [+3943 chars]"
79,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,ArcelorMittal Nippon Steel India plans $6.88 billion steel plant - Reuters,ArcelorMittal Nippon Steel India Ltd signed an agreement on Thursday with the eastern Indian state of Odisha to build a $6.88 billion steel mill.,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-04T15:56:00Z,"By Reuters Staff
NEW DELHI, March 4 (Reuters) - ArcelorMittal Nippon Steel India Ltd signed an agreement on Thursday with the eastern Indian state of Odisha to build a $6.88 billion steel mill.
The… [+733 chars]"
80,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,India passes key vaccination milestone after relaxations - Reuters,"India administered 1.4 million vaccine doses in the past 24 hours, health ministry data showed on Friday, the highest in a day since the campaign began in mid-January as the government moves to address initial hiccups.",https://static.reuters.com/resources/r/?m=02&d=20210305&t=2&i=1553828768&r=LYNXNPEH240AB&w=800,2021-03-05T06:33:00Z,"By Reuters Staff
NEW DELHI (Reuters) - India administered 1.4 million vaccine doses in the past 24 hours, health ministry data showed on Friday, the highest in a day since the campaign began in mid-… [+1354 chars]"
81,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"Nineteen Myanmar police cross into India, seeking refuge - Reuters","At least 19 Myanmar police officers have crossed over into India and are seeking refuge there, a senior police official told Reuters.",https://static.reuters.com/resources/r/?m=02&d=20210304&t=2&i=1553738936&r=LYNXMPEH230R8&w=800,2021-03-04T11:55:00Z,"By Reuters Staff
FILE PHOTO: Myanmar citizens living in India hold placards during a protest, organised by Chin Refugee Committee, against the military coup in Myanmar, in New Delhi, India, March 3,… [+695 chars]"
82,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Factbox: What is the International Criminal Court? - Reuters India,The prosecutor of the International Criminal Court on Wednesday opened a formal investigation into possible war crimes committed in the Palestinian Territories.,https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553622262&r=LYNXMPEH2216L&w=800,2021-03-03T16:31:00Z,"By Reuters Staff
THE HAGUE (Reuters) - The prosecutor of the International Criminal Court on Wednesday opened a formal investigation into possible war crimes committed in the Palestinian Territories… [+2667 chars]"
83,"{'id': 'reuters', 'name': 'Reuters'}",Devjyot Ghoshal,India treads gently on Myanmar despite escalating violence - Reuters,"India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 million and reluctant to openly denounce generals who could move closer to its rival China.",https://static.reuters.com/resources/r/?m=02&d=20210303&t=2&i=1553599646&r=LYNXMPEH220W1&w=800,2021-03-03T13:48:00Z,"NEW DELHI (Reuters) - India is taking a cautious approach in its response to the military coup in neighbouring Myanmar, worried about the future of ambitious projects worth about $650 million and rel… [+4027 chars]"
84,"{'id': 'reuters', 'name': 'Reuters'}",Amlan Chakraborty,"IPL returns to India, without spectators initially - Reuters","The popular Indian Premier League (IPL) will begin in Chennai on April 9 and will be played across six venues, initially without spectators, the Indian cricket board said on Sunday.",https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-07T08:24:00Z,"NEW DELHI (Reuters) - The popular Indian Premier League (IPL) will begin in Chennai on April 9 and will be played across six venues, initially without spectators, the Indian cricket board said on Sun… [+1596 chars]"
85,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,"India, world's top vaccine maker, denies shortage at home - Reuters",India's federal government on Tuesday denied any shortage of coronavirus vaccine doses in a big northwestern state and said it was sending supplies around the country based on demand and consumption patterns.,https://static.reuters.com/resources/r/?m=02&d=20210309&t=2&i=1554243028&r=LYNXMPEH280JI&w=800,2021-03-09T09:45:00Z,"By Reuters Staff
FILE PHOTO: Officials arrange boxes containing vials of COVISHIELD, a coronavirus disease (COVID-19) vaccine manufactured by Serum Institute of India, after a consignment of the vac… [+1905 chars]"
86,"{'id': 'techcrunch', 'name': 'TechCrunch'}",Manish Singh,India’s Paytm turns Android smartphones into POS machines in merchants push,"Paytm said on Tuesday it is turning NFC-enabled Android smartphones into point-of-sale machines, as it looks to win more merchants in one of the world’s largest mobile payments markets. A Paytm merchant partner will now be able to enable card acceptance featu…",https://techcrunch.com/wp-content/uploads/2020/09/GettyImages-631364250.jpg?w=600,2021-03-09T07:55:51Z,"Paytm said on Tuesday it is turning NFC-enabled Android smartphones into point-of-sale machines, as it looks to win more merchants in one of the world’s largest mobile payments markets.
A Paytm merc… [+2346 chars]"
87,"{'id': None, 'name': 'Android Central'}",Babu Mohan,Google's upcoming Pixel 4a successor could be made in India,"The search giant is looking to capture a greater share of India's mid-range smartphone segment this year.



What you need to know


A Google executive has revealed that the tech giant plans to significantly increase its focus on the Indian smartphone market …",https://www.androidcentral.com/sites/androidcentral.com/files/styles/large/public/article_images/2020/07/google-pixel-4a-black-screen-full-2.jpg,2021-03-11T15:40:29Z,"Google is planning to start manufacturing Pixel phones in India, according to a new report. The report also claims that the company has big plans for country's smartphone market this year.
Speaking … [+1655 chars]"
88,"{'id': None, 'name': 'MacRumors'}",Tim Hardwick,Apple Set to Begin iPhone 12 Production in India,"Apple will soon start flagship iPhone 12 production on Indian soil for local customers, the company said on Tuesday (via Punjab News Express). 



""We are proud to be starting production of ‌iPhone 12‌ in India for our local customers,"" Apple told the Indo-As…",https://images.macrumors.com/t/hRhd4c24AKjBMJoO6obUaSG-JaI=/2715x/https://images.macrumors.com/article-new/2020/08/iPhone-12-Made-in-India.jpg,2021-03-09T12:40:44Z,"Apple will soon start flagship iPhone 12 production on Indian soil for local customers, the company said on Tuesday (via Punjab News Express). 
""We are proud to be starting production of ‌iPhone 12‌… [+1810 chars]"
89,"{'id': None, 'name': 'Sky Sports'}",Sky Sports,"Jofra Archer is in complete control of his game and only getting better, say Stuart Broad and Rob Key - Sky Sports","<ol><li>Jofra Archer is in complete control of his game and only getting better, say Stuart Broad and Rob Key  Sky Sports
</li><li>India v England: Jofra Archer & Jason Roy star in first T20 win  BBC Sport
</li><li>Jason Roy blasts England home in first T20…",https://e1.365dm.com/21/03/1600x900/skysports-bcci-jofra-archer_5302574.jpg,2021-03-12T20:05:11Z,"Stuart Broad has praised the match-winning attributes of Jofra Archer and believes the England fast bowler is only going to get better.
Archer was the standout performer in a superb England bowling … [+3134 chars]"
90,"{'id': 'reuters', 'name': 'Reuters'}",Bhargav Acharya,UK to receive 10 million AstraZeneca COVID-19 vaccine doses from India's Serum Institute - Reuters,"The UK will receive 10 million AstraZeneca COVID-19 vaccine doses made by the Serum Institute of India (SII), the UK government said in a statement on Tuesday.",https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553508906&r=LYNXNPEH211H1&w=800,2021-03-02T21:17:00Z,"(Reuters) - The UK will receive 10 million AstraZeneca COVID-19 vaccine doses made by the Serum Institute of India (SII), the UK government said in a statement on Tuesday.
FILE PHOTO: An employee in… [+1902 chars]"
91,"{'id': 'reuters', 'name': 'Reuters'}","Krishna N. Das, Sachin Ravikumar",India's next phase of virus crisis likely to be localised outbreaks - Reuters,Experts say that the relatively low hospitalisation and fatality rates in India suggest the coronavirus pandemic is approaching its next phase - largely manageable local outbreaks.,https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553456223&r=LYNXNPEH210UM&w=800,2021-03-02T13:25:00Z,NEW DELHI (Reuters) - Experts say that the relatively low hospitalisation and fatality rates in India suggest the coronavirus pandemic is approaching its next phase - largely manageable local outbrea… [+4104 chars]
92,"{'id': 'reuters', 'name': 'Reuters'}","Krishna N. Das, Sachin Ravikumar",India's next phase of virus crisis likely to be localised outbreaks - Reuters,Experts say that the relatively low hospitalisation and fatality rates in India suggest the coronavirus pandemic is approaching its next phase - largely manageable local outbreaks.,https://static.reuters.com/resources/r/?m=02&d=20210302&t=2&i=1553454905&r=LYNXMPEH210TZ&w=800,2021-03-02T13:14:00Z,NEW DELHI (Reuters) - Experts say that the relatively low hospitalisation and fatality rates in India suggest the coronavirus pandemic is approaching its next phase - largely manageable local outbrea… [+4024 chars]
93,"{'id': 'reuters', 'name': 'Reuters'}",Sunil Kataria,"While Delhi doctor battles COVID, her autistic sons pine - Reuters",An already challenging life combining full-time work as a doctor with mothering two autistic sons was turned upside down for Meenakshi Mourya when the pandemic hit India.,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T01:13:00Z,"NEW DELHI (Reuters) - An already challenging life combining full-time work as a doctor with mothering two autistic sons was turned upside down for Meenakshi Mourya when the pandemic hit India.
The c… [+1829 chars]"
94,"{'id': 'reuters', 'name': 'Reuters'}",Sunil Kataria,"While Delhi doctor battles COVID, her autistic sons pine - Reuters",An already challenging life combining full-time work as a doctor with mothering two autistic sons was turned upside down for Meenakshi Mourya when the pandemic hit India.,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png?w=800,2021-03-05T02:23:00Z,"NEW DELHI (Reuters) - An already challenging life combining full-time work as a doctor with mothering two autistic sons was turned upside down for Meenakshi Mourya when the pandemic hit India.
The c… [+1829 chars]"
95,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Maruti Suzuki India to raise prices to tackle higher costs - Reuters,"Maruti Suzuki India Ltd will raise prices for different car models in April due to a rise in various input costs, the automaker said on Monday.",https://static.reuters.com/resources/r/?m=02&d=20210322&t=2&i=1555732782&r=LYNXMPEH2L0UT&w=800,2021-03-22T10:54:00Z,"By Reuters Staff
FILE PHOTO: Cars are seen parked at Maruti Suzuki's plant at Manesar, in the northern state of Haryana, India, August 11, 2019. REUTERS/Anushree Fadnavis/File Photo
BENGALURU (Reut… [+254 chars]"
96,"{'id': 'reuters', 'name': 'Reuters'}",Reuters Staff,Japan PM Suga to hold online Quad meeting on Friday: spokesman - Reuters Canada,"Japanese Prime Minister Yoshihide Suga will join an online meeting with leaders from the United States, Australia and India on Friday, Japan's top government spokesman confirmed on Wednesday.",https://static.reuters.com/resources/r/?m=02&d=20210310&t=2&i=1554341073&r=LYNXMPEH2905S&w=800,2021-03-10T02:48:00Z,"By Reuters Staff
FILE PHOTO: Japanese Prime Minister Yoshihide Suga speaks during a news conference in Tokyo, Japan March 5, 2021. Yuichi Yamazaki/Pool via REUTERS
TOKYO (Reuters) - Japanese Prime … [+349 chars]"
